Customer_ID,First_Name,Last_Name,middle_name,full_customer_name,Gender,Date_of_Birth,Marital_Status,Phone_Number,Alternate_Mobile_number,Email,Address,City,State,Postal_Code,Employment_Status,Occupation,Annual_Income,Customer_Segment,KYC_Verified,Risk_Category,Joined_Date,Last_Updated_Date,nationality_code,resident_status,permanent_country_code,correspondence_address_line1,correspondence_city,correspondence_postal_code,relationship_manager_code
CUST01674,Jessica,Riley,Ali,Jessica Ali Riley,Female,6/2/1950,Single,70174003910,71175113911,jessica.riley@example.com,"639 Washington Shore Suite 477, Rangelville, AZ 47088",Robertmouth,Massachusetts,47088,Self-employed,Psychotherapist,56813.08,Corporate,Yes,High,9/17/2024,12/13/2024,ZA,Non-Resident,NG,123 Main Street,Toronto,895889,RM6500
CUST01675,Theresa,Brown,Kumar,Theresa Kumar Brown,Female,3/19/1974,Single,98922247119,99933357119,theresa.brown@example.com,"998 Ellis Islands, West Pedro, IL 64806",Lake Christopherstad,Maine,64806,Retired,Stage manager,24084.34,Retail,Yes,Low,7/20/2023,2/12/2024,GB,Resident,KE,,,,RM6392
CUST01676,Debra,Rogers,Jean,Debra Jean Rogers,Other,4/13/1972,Single,96082770564,97193771575,debra.rogers@example.com,"05095 Kimberly Spur Suite 277, New Colleen, WI 19232",Myerschester,Indiana,19232,Employed,"Teacher, music",25737.31,SME,No,Medium,1/4/2024,6/3/2024,KE,Non-Resident,CA,9 Green Park,Sydney,181122,RM8742
CUST01677,Gabriel,Romero,Ali,Gabriel Ali Romero,Male,3/22/1987,Married,96264385009,97375395119,gabriel.romero@example.com,"660 Robert Manors, Port Daisymouth, TX 40639",Brownside,Pennsylvania,40639,Self-employed,Drilling engineer,27139.61,Corporate,No,Low,7/25/2023,9/17/2024,DE,NRI,GB,9 Green Park,Mumbai,937895,RM2617
CUST01678,Martin,Townsend,Lee,Martin Lee Townsend,Male,1/27/2004,Single,94617623133,95717733133,martin.townsend@example.com,"USCGC Pham, FPO AA 47016",Jamesstad,Arizona,47016,Employed,Research scientist (life sciences),38201.58,Retail,Yes,Medium,6/23/2023,6/28/2024,AU,Resident,US,,,,RM2915
CUST01679,Sheila,Owens,Anne,Sheila Anne Owens,Other,2/14/1985,Divorced,94416423165,95517533175,sheila.owens@example.com,"Unit 9191 Box 6369, DPO AA 03346",Donaldfort,Connecticut,3346,Unemployed,Unemployed,3333,Retail,Yes,Low,10/25/2024,12/30/2024,CA,Non-Resident,US,123 Main Street,Mumbai,532785,RM9399
CUST01680,Rebekah,Cooper,Lee,Rebekah Lee Cooper,Other,5/2/1961,Single,97277685760,97377795771,rebekah.cooper@example.com,"079 Jared Neck Apt. 081, East Karen, ME 97095",Barryfurt,Rhode Island,97095,Self-employed,Counsellor,48325.64,SME,No,High,3/26/2024,4/2/2024,NG,Resident,DE,,,,RM5378
CUST01681,Christine,Townsend,Singh,Christine Singh Townsend,Other,10/2/1969,Married,70904617551,71915717551,christine.townsend@example.com,"9418 Christopher Light, Rebeccaville, SD 91499",East Marie,Nevada,91499,Retired,Hydrologist,13276.75,Retail,Yes,Medium,5/16/2023,8/2/2024,KE,Resident,CA,,,,RM5708
CUST01682,Jason,Baker,Anne,Jason Anne Baker,Male,3/11/1966,Married,99993242024,99993353135,jason.baker@example.com,"PSC 4659, Box 5112, APO AE 25216",North Amyside,New Jersey,25216,Self-employed,"Surveyor, quantity",54232.01,SME,No,Medium,10/3/2024,10/25/2024,KE,NRI,ZA,45 Hilltop Ave,Toronto,697799,RM1938
CUST01683,Robin,Curry,Jean,Robin Jean Curry,Female,6/1/1953,Married,94172345653,95173355753,robin.curry@example.com,"39438 Jennifer Knolls Suite 288, Paulfort, NJ 32131",Carriefurt,Nevada,32131,Retired,Statistician,26376.95,Retail,No,High,8/27/2023,12/26/2024,ZA,Resident,NG,,,,RM6537
CUST01684,Lori,Nguyen,Ahmed,Lori Ahmed Nguyen,Female,5/22/1999,Divorced,80254853626,81355953737,lori.nguyen@example.com,"17931 Moore Cape Suite 532, Ramosberg, SD 83559",North Lisa,Washington,83559,Employed,Financial trader,28482.86,SME,No,Low,8/26/2023,9/25/2024,US,Non-Resident,US,9 Green Park,Mumbai,325043,RM8021
CUST01685,Melissa,Thomas,Singh,Melissa Singh Thomas,Other,5/11/1987,Married,70386410095,71397511195,melissa.thomas@example.com,"128 Ramos Parkways Suite 747, Calhounland, LA 02861",Farmerfort,Pennsylvania,2861,Unemployed,Unemployed,4444,Retail,No,Medium,12/11/2023,5/6/2024,DE,Non-Resident,GB,9 Green Park,Sydney,222019,RM1230
CUST01686,Linda,Cline,Kumar,Linda Kumar Cline,Female,6/3/2003,Divorced,94216435990,95317535991,linda.cline@example.com,"80204 Joseph Squares, South Lindashire, DC 78507",Edwardsport,Connecticut,78507,Self-employed,Fisheries officer,68746.55,SME,No,High,8/25/2024,10/18/2024,IN,NRI,KE,22 Rosewood Lane,New York,411619,RM7150
CUST01687,Rachel,Wright,James,Rachel James Wright,Other,3/10/1953,Single,94604761437,95715771537,rachel.wright@example.com,"55019 Mitchell Circles Apt. 015, Mikemouth, IN 12510",South Michael,North Dakota,12510,Unemployed,Unemployed,2222,Retail,No,Low,9/23/2024,11/4/2024,NG,Resident,CA,,,,RM3238
CUST01688,Anthony,Williams,Grace,Anthony Grace Williams,Male,10/25/1996,Married,80661875646,81771975757,anthony.williams@example.com,"6073 Jackson Cove Suite 373, Port Caitlin, SC 86872",Lake Heatherview,Oregon,86872,Self-employed,"Accountant, chartered public finance",56652.15,Corporate,No,Low,2/4/2023,4/9/2023,ZA,Resident,ZA,,,,RM5746
CUST01689,Brent,Ibarra,James,Brent James Ibarra,Male,1/21/1969,Married,98154185899,99155195999,brent.ibarra@example.com,"400 Jones Pine, Cookshire, MO 07448",South Eric,Oklahoma,7448,Employed,Intelligence analyst,30727.25,Retail,Yes,Low,5/13/2023,9/29/2024,CA,Non-Resident,ZA,22 Rosewood Lane,New York,380433,RM7575
CUST01690,Sarah,Daugherty,Kumar,Sarah Kumar Daugherty,Female,10/17/1967,Married,70910845078,71911955179,sarah.daugherty@example.com,"80045 Christopher Island, North Jasmine, MD 80618",West Amy,Arizona,80618,Employed,Optometrist,31872.96,Retail,No,High,12/8/2024,12/29/2024,GB,Non-Resident,IN,22 Rosewood Lane,Cape Town,126006,RM4386
CUST01691,Anthony,Maynard,Anne,Anthony Anne Maynard,Male,2/27/1982,Married,96605033746,97715133757,anthony.maynard@example.com,"9660 Scott Parkway Suite 625, Bellview, HI 41082",Burkeborough,Vermont,41082,Self-employed,Barista,69930.49,SME,Yes,Low,11/8/2023,5/28/2024,CA,NRI,ZA,78 Market Road,Nairobi,752109,RM8462
CUST01692,James,Mcdowell,Ali,James Ali Mcdowell,Male,6/23/1994,Married,97730671822,97731771933,james.mcdowell@example.com,"7114 Patrick Land, North Ashleymouth, NM 06011",Shermanfort,Michigan,6011,Retired,Operational investment banker,16351.68,Retail,No,Low,3/8/2024,5/13/2024,DE,Non-Resident,CA,45 Hilltop Ave,Paris,891324,RM7306
CUST01693,Katherine,Kelley,James,Katherine James Kelley,Female,7/22/1971,Divorced,94190878865,95191979975,katherine.kelley@example.com,"PSC 4294, Box 2670, APO AP 71124",West Josephport,Colorado,71124,Unemployed,Homemaker,11272.2,Retail,Yes,Low,2/17/2023,8/13/2024,IN,Non-Resident,FR,78 Market Road,Toronto,452263,RM3587
CUST01694,Sarah,Brown,Marie,Sarah Marie Brown,Female,10/16/1957,Married,93963428987,93973539997,sarah.brown@example.com,"Unit 2684 Box 9704, DPO AE 33896",South Elizabeth,Texas,33896,Employed,"Surveyor, quantity",30394.47,Retail,No,Low,2/18/2023,1/3/2024,AU,NRI,IN,22 Rosewood Lane,Sydney,869503,RM2698
CUST01695,Mary,Wilson,Grace,Mary Grace Wilson,Other,7/24/1959,Married,80492217048,81593317159,mary.wilson@example.com,"8143 Ward Mountains, Lake Sarah, WA 85770",South Theresaside,Colorado,85770,Employed,"Nurse, adult",5000,SME,No,Medium,9/3/2024,12/2/2024,DE,NRI,FR,9 Green Park,Toronto,763267,RM5585
CUST01696,Jennifer,Garcia,Grace,Jennifer Grace Garcia,Other,8/2/1952,Divorced,97066320162,97177331173,jennifer.garcia@example.com,"0175 Jennifer Plain Apt. 077, Haroldport, MN 60342",Johnmouth,Colorado,60342,Employed,Senior tax professional/tax inspector,39425.45,Retail,No,Low,12/6/2023,2/23/2024,ZA,Non-Resident,IN,9 Green Park,Berlin,946956,RM5871
CUST01697,Mario,Mccall,Ali,Mario Ali Mccall,Male,3/6/1982,Divorced,99289198271,99399199371,mario.mccall@example.com,"83491 Harris Roads, North Michael, HI 98191",South Ronaldberg,Vermont,98191,Self-employed,Social researcher,54296.53,SME,No,Low,10/10/2023,10/20/2024,AU,NRI,IN,78 Market Road,Cape Town,984171,RM7070
CUST01698,Courtney,Henderson,Ahmed,Courtney Ahmed Henderson,Other,12/5/1980,Married,93371708649,93371719759,courtney.henderson@example.com,"059 Morton Spurs, Burtonfurt, WA 70415",Kristenton,North Dakota,70415,Self-employed,Air cabin crew,38764.35,SME,No,Medium,10/30/2024,12/21/2024,NG,Resident,IN,,,,RM9037
CUST01699,Ann,Lambert,Singh,Ann Singh Lambert,Other,8/8/1960,Married,70039831354,71139931355,ann.lambert@example.com,"088 Eduardo Overpass, Port Chadfurt, SD 22573",Karinaberg,Arkansas,22573,Employed,Occupational therapist,35102.28,Retail,Yes,Low,7/11/2024,7/20/2024,US,Non-Resident,FR,9 Green Park,Lagos,906701,RM7512
CUST01700,Michelle,Ellis,Kumar,Michelle Kumar Ellis,Female,10/10/1964,Married,99967069219,99977179319,michelle.ellis@example.com,"6166 Toni Lodge Suite 863, Chaseton, WI 47653",Sarastad,South Carolina,47653,Retired,Scientific laboratory technician,17576.05,Retail,Yes,Low,7/9/2023,4/25/2024,FR,Resident,IN,,,,RM2544
CUST01701,John,Howe,Grace,John Grace Howe,Male,6/27/1953,Married,94982438843,95993539953,john.howe@example.com,"9409 Hansen Mountain, Port Susan, OH 65777",East Mark,Louisiana,65777,Self-employed,Social worker,67160.28,SME,Yes,Low,12/8/2024,12/10/2024,IN,Non-Resident,NG,78 Market Road,Mumbai,881221,RM2979
CUST01702,Suzanne,Fields,Grace,Suzanne Grace Fields,Female,12/5/1968,Divorced,98167806643,99177917753,suzanne.fields@example.com,"484 Melissa Throughway Apt. 004, Brownmouth, SD 94160",Port Brianton,South Dakota,94160,Unemployed,Homemaker,7515.41,Retail,Yes,Medium,11/18/2023,11/19/2023,ZA,Non-Resident,GB,45 Hilltop Ave,Toronto,379473,RM2633
CUST01703,Lee,Phelps,Jean,Lee Jean Phelps,Male,2/23/1992,Married,94928150370,95939151371,lee.phelps@example.com,"5904 Mcdonald Ridge, Lake Mariamouth, OH 32296",Clayfurt,Louisiana,32296,Retired,"Psychotherapist, dance movement",19986.25,Retail,Yes,High,2/14/2023,9/6/2023,GB,Resident,NG,,,,RM8681
CUST01704,Alexis,Freeman,Singh,Alexis Singh Freeman,Other,5/31/1985,Single,96407030880,97517131991,alexis.freeman@example.com,"05019 Sexton Isle, Timothyside, WI 00532",East Melindachester,Kentucky,532,Employed,Education administrator,30210.6,Retail,No,Low,2/25/2024,6/13/2024,IN,Non-Resident,US,22 Rosewood Lane,Berlin,494669,RM5912
CUST01705,John,Johnson,Anne,John Anne Johnson,Male,3/30/1960,Married,70829682448,71939793559,john.johnson@example.com,"20528 Jones Ville Suite 013, Ericmouth, CO 57873",New Mark,Alabama,57873,Employed,Public relations account executive,26294.17,Retail,Yes,Low,3/5/2024,9/19/2024,GB,NRI,CA,123 Main Street,Sydney,692515,RM8227
CUST01706,Megan,Baird,Ahmed,Megan Ahmed Baird,Female,11/16/1972,Single,98895927411,99995937511,megan.baird@example.com,"80514 David Station Apt. 740, Jessicastad, MA 56576",Lake Michaelborough,South Carolina,56576,Employed,"Engineer, petroleum",16519.53,SME,No,High,3/26/2024,11/15/2024,CA,Non-Resident,GB,78 Market Road,Paris,196057,RM8274
CUST01707,Cindy,Ingram,Anne,Cindy Anne Ingram,Other,7/16/1981,Divorced,90961276620,91971377731,cindy.ingram@example.com,"3879 Bobby Drive Suite 239, South Tiffanystad, ID 54432",Gravesberg,Wyoming,54432,Employed,Print production planner,22853.19,Retail,Yes,Low,9/22/2024,9/30/2024,ZA,Resident,ZA,,,,RM1900
CUST01708,Brad,Turner,Lee,Brad Lee Turner,Male,9/27/1957,Single,99170263444,99171373555,brad.turner@example.com,"193 Price Heights Apt. 643, Bellborough, TN 40639",South Jamie,Maryland,40639,Unemployed,Unemployed,1563.84,Retail,No,Medium,11/30/2024,12/15/2024,US,NRI,US,9 Green Park,Toronto,570870,RM8843
CUST01709,Vanessa,Ramirez,Ahmed,Vanessa Ahmed Ramirez,Other,12/28/1977,Divorced,70458701204,71559711315,vanessa.ramirez@example.com,"Unit 4631 Box 8798, DPO AP 63274",West Anthonyside,Pennsylvania,63274,Unemployed,Unemployed,3333,Retail,Yes,Low,11/12/2024,12/21/2024,FR,Non-Resident,FR,123 Main Street,Berlin,796529,RM3494
CUST01710,Cynthia,Nunez,Marie,Cynthia Marie Nunez,Other,7/8/1952,Married,93690912375,93791913375,cynthia.nunez@example.com,"883 Doris Lights, Port Dustintown, VA 94048",East Alan,Georgia,94048,Employed,Research scientist (life sciences),37404.07,Retail,Yes,Low,5/26/2024,7/24/2024,GB,Resident,NG,,,,RM8516
CUST01711,Alexis,Smith,Anne,Alexis Anne Smith,Other,4/27/2002,Married,99760396702,99771397713,alexis.smith@example.com,"0726 Joanna Mountain Suite 789, Farleyborough, NY 04294",Johnside,Nevada,4294,Self-employed,"Radiographer, diagnostic",78577.15,Corporate,No,Low,10/5/2023,3/12/2024,DE,Resident,KE,,,,RM9332
CUST01712,Cheryl,Brown,Ahmed,Cheryl Ahmed Brown,Female,2/11/1987,Single,74055364818,75155375919,cheryl.brown@example.com,"982 Marshall Causeway, Coxhaven, MO 18668",East James,Arizona,18668,Unemployed,Homemaker,5577.6,Retail,No,Low,3/23/2023,3/25/2023,CA,NRI,KE,9 Green Park,Paris,926314,RM6614
CUST01713,Katie,Garrett,Kumar,Katie Kumar Garrett,Other,7/15/2003,Single,73648821597,73759931597,katie.garrett@example.com,"USNS Wagner, FPO AP 09416",Francofurt,New Jersey,9416,Self-employed,Sport and exercise psychologist,47870.24,Corporate,No,Low,11/14/2024,12/4/2024,CA,Resident,DE,,,,RM2354
CUST01714,Theresa,Hughes,Ahmed,Theresa Ahmed Hughes,Female,4/20/1950,Divorced,76623236066,77733337177,theresa.hughes@example.com,"PSC 1279, Box 0425, APO AE 71843",Hamptonfurt,North Carolina,71843,Retired,Multimedia programmer,17731.04,Retail,No,Low,6/5/2024,9/16/2024,NG,Non-Resident,AU,22 Rosewood Lane,Lagos,241737,RM6507
CUST01715,Erica,Hickman,Kumar,Erica Kumar Hickman,Other,2/6/1978,Single,70594972204,71595973315,erica.hickman@example.com,"703 Blake Circle Apt. 480, Nicoleview, NC 60276",Lake Shannonberg,Hawaii,60276,Retired,Armed forces operational officer,20517.19,Retail,Yes,High,3/3/2024,10/11/2024,NG,Non-Resident,US,45 Hilltop Ave,New York,636877,RM3879
CUST01716,Tony,Yates,Marie,Tony Marie Yates,Male,11/8/1967,Married,79920666179,79931777179,tony.yates@example.com,"260 Craig Cliff Apt. 666, Brianshire, SC 90121",East Jonathan,Massachusetts,90121,Retired,Aeronautical engineer,30210.38,Retail,Yes,High,8/24/2023,2/12/2024,KE,Non-Resident,IN,9 Green Park,Lagos,928722,RM8862
CUST01717,Joseph,Hardy,Grace,Joseph Grace Hardy,Male,12/13/1949,Married,76999299833,77999399933,joseph.hardy@example.com,"1268 Johnson Common, Kristinmouth, ND 83941",South Alexandria,Tennessee,83941,Retired,Printmaker,21386.79,Retail,No,Low,3/18/2023,9/16/2023,DE,NRI,US,9 Green Park,Cape Town,465375,RM4203
CUST01718,Christina,Miller,Singh,Christina Singh Miller,Other,9/25/1960,Divorced,77779256041,77779357151,christina.miller@example.com,"433 Tyler Plains Apt. 730, Debrafort, NE 18177",Port Timothymouth,Missouri,18177,Unemployed,Unemployed,3333,Retail,Yes,High,1/25/2023,3/10/2024,CA,Non-Resident,FR,123 Main Street,New York,680888,RM9639
CUST01719,Roger,Dorsey,Lee,Roger Lee Dorsey,Male,5/5/1979,Divorced,74931539839,75931539939,roger.dorsey@example.com,"7466 Darryl Ridges Suite 856, Crystalmouth, MA 87531",Jenniferfurt,Kentucky,87531,Self-employed,Dealer,33739.71,SME,Yes,High,10/25/2024,11/23/2024,GB,NRI,IN,22 Rosewood Lane,Mumbai,404506,RM3059
CUST01720,Deborah,Hart,Singh,Deborah Singh Hart,Female,1/27/1978,Single,80014407629,81115517739,deborah.hart@example.com,"26794 Ryan Burg Apt. 541, New Frank, IN 73520",Gibsonburgh,Oregon,73520,Unemployed,Homemaker,12469.84,Retail,Yes,High,11/13/2023,12/25/2024,AU,Resident,GB,,,,RM7267
CUST01721,William,Jensen,Jean,William Jean Jensen,Male,1/15/2004,Married,79134103897,79135113997,william.jensen@example.com,"54686 Anna Meadows, North Jeremyfurt, NM 35718",Port Amanda,Wisconsin,35718,Self-employed,Associate Professor,55768.22,SME,No,Low,5/13/2024,12/14/2024,US,Non-Resident,FR,123 Main Street,Cape Town,457163,RM8610
CUST01722,Justin,Collins,Ahmed,Justin Ahmed Collins,Male,10/1/1982,Single,79986564224,79997575335,justin.collins@example.com,"506 Brian Club, Port Ronnie, LA 51666",Lake Kevinshire,Hawaii,51666,Unemployed,Unemployed,1311.92,Retail,Yes,Low,5/9/2024,5/23/2024,IN,Non-Resident,KE,123 Main Street,Paris,991128,RM4783
CUST01723,Robert,Jones,Kumar,Robert Kumar Jones,Male,7/11/1990,Divorced,70353097669,71353197779,robert.jones@example.com,"5954 Bender Stravenue Apt. 001, Dyerview, MO 17578",New Rebeccaland,Alabama,17578,Unemployed,Unemployed,1994.11,Retail,No,Low,5/23/2024,11/29/2024,NG,NRI,CA,78 Market Road,Berlin,303025,RM8932
CUST01724,Scott,Curtis,Grace,Scott Grace Curtis,Male,12/31/1959,Divorced,78056820175,79157931175,scott.curtis@example.com,"307 Eric Loop Suite 569, North Karaton, ND 89466",Lake Leroyberg,Michigan,89466,Employed,Brewing technologist,24470.79,SME,No,Low,6/2/2024,11/5/2024,NG,NRI,US,22 Rosewood Lane,Nairobi,217222,RM5303
CUST01725,Sharon,Cervantes,Anne,Sharon Anne Cervantes,Other,9/15/1955,Married,76186957240,77197957351,sharon.cervantes@example.com,"64227 Odonnell Glens, West Marilyn, ME 88512",Lake Roberta,Alabama,88512,Self-employed,Counselling psychologist,28724.21,SME,No,Low,11/18/2023,8/6/2024,US,Resident,ZA,,,,RM2513
CUST01726,Tabitha,Nunez,Kumar,Tabitha Kumar Nunez,Female,8/6/1973,Married,90253137956,91353137957,tabitha.nunez@example.com,"16028 Haynes Wells Suite 388, Cooperside, MD 74396",Port Luisborough,Maine,74396,Employed,Barrister's clerk,22101.53,Retail,Yes,Medium,12/24/2024,12/26/2024,FR,Non-Resident,GB,22 Rosewood Lane,New York,781361,RM4109
CUST01727,Debbie,Jones,Jean,Debbie Jean Jones,Female,10/15/1972,Married,77321750361,77331751371,debbie.jones@example.com,"64303 Carrie Park, Bushport, WI 38153",Frankhaven,West Virginia,38153,Self-employed,Dance movement psychotherapist,36819.86,SME,Yes,High,6/26/2023,12/20/2023,KE,NRI,US,22 Rosewood Lane,Sydney,990459,RM9009
CUST01728,Kevin,Parker,Jean,Kevin Jean Parker,Male,7/30/1995,Divorced,75999193873,75999193973,kevin.parker@example.com,"7724 Ball River, Hernandezhaven, TN 39274",Foxfort,Vermont,39274,Retired,Administrator,11677.62,Retail,Yes,High,3/21/2023,5/31/2024,DE,Resident,DE,,,,RM6598
CUST01729,Jason,Burton,James,Jason James Burton,Male,4/11/2003,Married,70444748904,71555759915,jason.burton@example.com,"829 Cameron Roads, Davidberg, DC 56032",North Antonioshire,New Hampshire,56032,Retired,Magazine journalist,9622.06,Retail,Yes,Low,10/4/2023,10/30/2024,IN,Resident,ZA,,,,RM7749
CUST01730,Toni,Harrison,Singh,Toni Singh Harrison,Female,2/2/2002,Divorced,78623510765,79733511775,toni.harrison@example.com,"579 Michael Vista Suite 345, Bellville, FL 29724",Port Katieport,North Dakota,29724,Employed,Geochemist,29139.3,SME,No,Low,8/11/2023,1/16/2024,DE,NRI,ZA,22 Rosewood Lane,Nairobi,758456,RM6306
CUST01731,Denise,Moran,Lee,Denise Lee Moran,Other,3/3/1981,Single,78517328951,79517339951,denise.moran@example.com,"594 Marcus Mission, Melodytown, NJ 27930",New Kelseychester,Tennessee,27930,Unemployed,Unemployed,2222,Retail,No,Low,6/20/2024,11/8/2024,IN,Non-Resident,NG,123 Main Street,Toronto,564070,RM9614
CUST01732,Christopher,Martin,Ali,Christopher Ali Martin,Male,9/21/1992,Married,80918580558,81919591559,christopher.martin@example.com,"4478 Katrina Roads, Williamston, AK 58690",Port Charlesfurt,Maryland,58690,Employed,Metallurgist,19414.96,Retail,No,Medium,1/20/2023,5/16/2024,FR,NRI,AU,123 Main Street,Cape Town,113576,RM3818
CUST01733,Theresa,Griffith,James,Theresa James Griffith,Female,10/23/1992,Married,74965391607,75975391717,theresa.griffith@example.com,"43265 Hernandez Trafficway Suite 980, Joanneton, NY 81963",Cantufurt,Texas,81963,Employed,Prison officer,33163.58,Retail,Yes,Low,9/6/2024,10/22/2024,GB,NRI,DE,123 Main Street,Lagos,424430,RM3433
CUST01734,Lindsey,Holmes,Grace,Lindsey Grace Holmes,Female,1/9/1983,Single,79304541840,79315551951,lindsey.holmes@example.com,"9184 Hill Coves, New Robin, VT 75041",Frankborough,South Carolina,75041,Self-employed,Diagnostic radiographer,32295.03,Corporate,Yes,Low,4/30/2023,6/12/2024,DE,Resident,NG,,,,RM5124
CUST01735,James,Thomas,Singh,James Singh Thomas,Male,7/6/1990,Divorced,80396620385,81397731395,james.thomas@example.com,"74787 Michael Isle Apt. 331, Andrewsbury, WY 87682",North Robertstad,Connecticut,87682,Retired,Hydrogeologist,20905.31,Retail,No,Low,6/15/2023,10/24/2024,DE,Resident,GB,,,,RM3615
CUST01736,Ruth,Rivera,Marie,Ruth Marie Rivera,Other,6/3/1975,Divorced,80788026529,81799137539,ruth.rivera@example.com,"10002 Rice Inlet, Pamelahaven, WV 61326",New Marieville,New Jersey,61326,Employed,"Accountant, chartered public finance",43032.78,SME,No,Low,2/13/2023,10/1/2024,ZA,Resident,DE,,,,RM4551
CUST01737,Heather,Fields,Ahmed,Heather Ahmed Fields,Female,7/9/1971,Divorced,76933356230,77933357331,heather.fields@example.com,"90537 Andersen Fords, Lake Angela, OK 90110",New Priscilla,Arkansas,90110,Retired,Research scientist (medical),18985.41,Retail,No,High,5/11/2023,11/11/2024,US,Resident,FR,,,,RM8821
CUST01738,Donna,Kirby,Ali,Donna Ali Kirby,Female,7/20/1975,Single,78806708987,79917719997,donna.kirby@example.com,"11524 Amber Dale Apt. 757, Lake Collin, SD 39794",East Randall,North Carolina,39794,Self-employed,Transport planner,54407.04,SME,Yes,Medium,7/15/2023,12/4/2024,KE,NRI,FR,78 Market Road,Paris,891090,RM9520
CUST01739,Debra,Logan,Singh,Debra Singh Logan,Other,3/11/1957,Divorced,90991843113,91991953113,debra.logan@example.com,"Unit 6243 Box 8409, DPO AP 18996",Kellermouth,Utah,18996,Retired,Product manager,19178.32,Retail,No,Low,8/18/2024,11/21/2024,KE,Non-Resident,GB,45 Hilltop Ave,Lagos,523078,RM6844
CUST01740,Todd,Jones,Lee,Todd Lee Jones,Male,7/3/1973,Single,75848580526,75959591537,todd.jones@example.com,"70518 Michael Rue Apt. 031, Chaveztown, MI 76398",Nashbury,Texas,76398,Self-employed,Health physicist,54241.87,SME,Yes,Low,3/23/2023,10/21/2023,FR,Resident,DE,,,,RM4284
CUST01741,Ronald,Brooks,James,Ronald James Brooks,Male,8/7/1978,Divorced,76047220539,77157331539,ronald.brooks@example.com,"50434 Kayla Alley, South Destiny, NH 50110",New Rickyfurt,Washington,50110,Employed,"Psychologist, clinical",39327.44,Retail,No,Medium,6/23/2024,8/21/2024,KE,Resident,DE,,,,RM3830
CUST01742,Jacqueline,Richard,Grace,Jacqueline Grace Richard,Female,9/29/2001,Married,75447082317,75557193317,jacqueline.richard@example.com,"4105 Ryan Islands Apt. 233, New Kristachester, UT 24856",Coxmouth,Illinois,24856,Unemployed,Homemaker,5000,Retail,No,Low,4/2/2023,11/29/2023,AU,Resident,IN,,,,RM7950
CUST01743,Mallory,Shields,Ali,Mallory Ali Shields,Other,1/4/1956,Single,79953946766,79953957777,mallory.shields@example.com,"3428 Stephanie Station, Lake Patriciachester, OR 27029",Sampsonmouth,Iowa,27029,Retired,Multimedia programmer,20173.57,Retail,Yes,Medium,2/18/2023,5/10/2024,CA,Resident,US,,,,RM8716
CUST01744,Brian,Dillon,Lee,Brian Lee Dillon,Male,12/16/1981,Married,79605302618,79715313719,brian.dillon@example.com,"67059 Joseph Crest, Sandovalshire, TX 62010",Port Meganchester,Montana,62010,Employed,Plant breeder/geneticist,10314.96,SME,Yes,Medium,12/11/2023,8/3/2024,KE,Non-Resident,GB,78 Market Road,Cape Town,195511,RM9301
CUST01745,Megan,Garcia,Ali,Megan Ali Garcia,Female,7/5/1988,Married,78703686050,79713797151,megan.garcia@example.com,"749 Wilcox Wall, East Cassie, IN 02912",Robertton,Oregon,2912,Self-employed,Recruitment consultant,53268.11,SME,Yes,Low,2/3/2024,10/20/2024,DE,Resident,DE,,,,RM2592
CUST01746,Kimberly,Collins,Ali,Kimberly Ali Collins,Female,4/14/1981,Married,73605028164,73715139175,kimberly.collins@example.com,"5968 Medina Meadows, South Valerie, NY 25063",Atkinsonside,North Carolina,25063,Employed,"Administrator, charities/voluntary organisations",18043.76,Retail,Yes,Low,12/30/2024,12/30/2024,US,Resident,CA,,,,RM3784
CUST01747,Shane,Landry,Grace,Shane Grace Landry,Male,2/22/1988,Divorced,80912030252,81913131353,shane.landry@example.com,"13367 Jessica Corners Apt. 567, West Andrewburgh, ND 24423",Brownmouth,Kentucky,24423,Unemployed,Unemployed,3597.53,Retail,No,Low,8/17/2023,6/27/2024,AU,Non-Resident,GB,45 Hilltop Ave,Cape Town,227213,RM5386
CUST01748,Todd,Day,Ahmed,Todd Ahmed Day,Male,7/9/2003,Divorced,73759795319,73759795319,todd.day@example.com,"231 Escobar Lodge Apt. 781, North Nicole, RI 08723",Lake Johnland,Nebraska,8723,Retired,Science writer,22060.55,Retail,Yes,Low,10/11/2023,1/1/2024,FR,NRI,NG,123 Main Street,Sydney,387721,RM8954
CUST01749,Nicholas,Fletcher,Lee,Nicholas Lee Fletcher,Male,4/21/1975,Divorced,78602757454,79713757555,nicholas.fletcher@example.com,"9405 Mark Rapids Apt. 942, Castroland, VT 82548",North Joshuamouth,Rhode Island,82548,Self-employed,"Designer, multimedia",61146.09,SME,Yes,Medium,2/26/2023,6/23/2024,CA,NRI,FR,45 Hilltop Ave,Lagos,346422,RM3591
CUST01750,Jessica,Wilkinson,Grace,Jessica Grace Wilkinson,Female,12/15/1989,Married,78944538118,79955539119,jessica.wilkinson@example.com,"4166 Davis Neck, Cohenview, AL 54139",North Cindychester,Utah,54139,Employed,Arts administrator,28658.55,Retail,No,High,11/21/2024,12/13/2024,AU,Non-Resident,KE,123 Main Street,Cape Town,228197,RM8889
